activity_id,user_id,user_activity_type_id,day_activity,time_activity
5443,1238,16,3,09:24:07
5444,1238,16,3,09:24:36
5445,1238,12,3,09:24:40
5446,1238,16,3,09:25:08
5447,1238,16,3,09:25:22
5448,1238,16,3,09:25:52
5449,1238,16,3,09:26:12
5450,1238,16,3,09:26:37
5451,1238,16,3,09:26:54
5452,1238,16,3,09:27:17
5453,1238,16,3,09:27:34
5454,1238,16,3,09:28:00
5455,1238,16,3,09:28:23
5456,1238,16,3,09:28:38
5457,1237,16,3,09:28:56
5458,1237,16,3,09:29:08
5459,1238,16,3,09:29:21
5460,1237,16,3,09:29:22
5461,1238,16,3,09:29:34
5462,1237,16,3,09:29:36
5463,1237,16,3,09:29:45
5464,1237,16,3,09:29:54
5465,1237,16,3,09:30:05
5466,1237,16,3,09:30:17
5467,1237,16,3,09:30:30
5468,1237,16,3,09:30:42
5469,1237,16,3,09:30:51
5470,1237,16,3,09:31:08
5471,1237,16,3,09:31:18
5472,1237,16,3,09:31:26
5473,1237,16,3,09:31:43
5474,1238,16,3,09:33:12
5475,1238,16,3,09:33:25
5476,1238,16,3,09:33:43
5477,1238,16,3,09:33:50
5478,1238,16,3,09:34:27
5479,1238,16,3,09:35:04
5480,1238,16,3,09:35:18
5481,1238,16,3,09:35:43
5482,1238,16,3,09:37:09
5483,1238,16,3,09:37:26
5484,1238,16,3,09:37:44
5485,1147,16,3,09:40:28
5486,1147,16,3,09:41:59
5487,1147,11,3,09:49:10
5488,1237,16,3,09:51:36
5489,1257,11,3,09:51:38
5490,1257,11,3,09:51:38
5491,1237,16,3,09:51:41
5492,1237,16,3,09:51:42
5493,1237,16,3,09:51:44
5494,1147,12,3,09:51:51
5495,1237,16,3,09:52:07
5496,1237,16,3,09:52:28
5497,1237,16,3,09:52:39
5498,1237,16,3,09:53:11
5499,1237,16,3,09:53:26
5500,1237,16,3,09:53:41
5501,1257,16,3,09:53:44
5502,1237,16,3,09:53:48
5503,1257,16,3,09:54:26
5504,1257,16,3,09:55:04
5505,1257,16,3,09:55:35
5506,1257,16,3,09:56:02
5507,1237,16,3,09:56:58
5508,1237,16,3,09:57:17
5509,1237,16,3,09:57:29
5510,1237,12,3,09:57:48
5511,1237,16,3,09:57:53
5512,1237,16,3,09:58:07
5513,1237,16,3,10:02:16
5514,1237,16,3,10:02:21
5515,1237,16,3,10:02:31
5516,1237,16,3,10:02:47
5517,1237,16,3,10:03:13
5518,1237,16,3,10:03:52
5519,1237,16,3,10:04:03
5520,1258,11,3,10:04:10
5521,1258,11,3,10:04:10
5522,1237,16,3,10:04:12
5523,1237,16,3,10:04:35
5524,1237,16,3,10:04:50
5525,1237,16,3,10:04:59
5526,1237,16,3,10:05:01
5527,1237,16,3,10:05:02
5528,1237,16,3,10:05:03
5529,1237,16,3,10:05:04
5530,1237,16,3,10:05:05
5531,1237,16,3,10:05:06
5532,1237,16,3,10:05:07
5533,1237,16,3,10:05:08
5534,1237,16,3,10:05:39
5535,1237,16,3,10:05:40
5536,1237,16,3,10:05:41
5537,1237,16,3,10:05:42
5538,1237,16,3,10:06:00
5539,1237,16,3,10:06:01
5540,1237,16,3,10:06:02
5541,1237,16,3,10:06:34
5542,1237,16,3,10:06:35
5543,1237,16,3,10:19:51
5544,1237,16,3,10:20:04
5545,1259,11,3,11:15:12
5546,1259,11,3,11:15:12
5547,1260,11,3,11:17:51
5548,1260,11,3,11:17:51
5549,1260,16,3,11:19:56
5550,1260,16,3,11:20:46
5551,1260,16,3,11:21:05
5552,1260,16,3,11:21:24
5553,1259,16,3,11:21:30
5554,1260,16,3,11:21:46
5555,1259,16,3,11:22:08
5556,1260,16,3,11:22:15
5557,1259,16,3,11:22:37
5558,1259,16,3,11:23:17
5559,1259,16,3,11:24:17
5560,1259,16,3,11:25:04
5561,1259,16,3,11:25:20
5562,1259,16,3,11:25:52
5563,1259,16,3,11:26:08
5564,1259,16,3,11:26:35
5565,1259,16,3,11:26:54
5566,1259,16,3,11:28:18
5567,1259,16,3,11:28:25
5568,1259,16,3,11:28:36
5569,1259,16,3,11:29:05
5570,1259,16,3,11:29:16
5571,1259,16,3,11:29:49
5572,1259,16,3,11:30:13
5573,1259,16,3,11:30:46
5574,1259,16,3,11:31:16
5575,1259,16,3,11:31:36
5576,1147,16,3,11:41:28
5577,1147,16,3,11:41:30
5578,1261,11,3,11:42:08
5579,1261,11,3,11:42:08
5580,1147,16,3,11:42:24
5581,1147,12,3,11:42:26
5582,1261,16,3,11:43:05
5583,1261,16,3,11:43:31
5584,1261,16,3,11:43:55
5585,1261,16,3,11:44:20
5586,1261,16,3,11:44:47
5587,1147,16,3,11:45:02
5588,1261,16,3,11:45:18
5589,1261,16,3,11:45:21
5590,1147,16,3,11:45:21
5591,1147,16,3,11:45:45
5592,1147,16,3,11:46:13
5593,1147,16,3,11:47:05
5594,1147,16,3,11:47:18
5595,1147,16,3,11:47:23
5596,1147,16,3,11:47:24
5597,1147,16,3,11:47:27
5598,1147,16,3,11:47:55
5599,1147,16,3,11:48:06
5600,1147,16,3,11:48:21
5601,1147,16,3,11:48:35
5602,1147,16,3,11:48:42
5603,1147,16,3,11:51:51
5604,1147,16,3,11:55:13
5605,1147,16,3,11:55:31
5606,1147,16,3,11:55:41
5607,1147,16,3,11:55:52
5608,1262,11,3,11:55:57
5609,1262,11,3,11:55:57
5610,1147,16,3,12:01:38
5611,1147,16,3,12:01:45
5612,1147,12,3,12:01:46
5613,1147,16,3,12:02:11
5614,1147,12,3,12:02:12
5615,1147,16,3,12:07:03
5616,1147,12,3,12:07:05
5617,1147,16,3,12:07:35
5618,1147,12,3,12:07:36
5619,1147,16,3,12:07:56
5620,1147,12,3,12:07:58
5621,1147,16,3,12:08:25
5622,1147,12,3,12:08:26
5623,1147,16,3,12:09:16
5624,1147,12,3,12:09:17
5625,1147,16,3,12:10:12
5626,1147,12,3,12:10:14
5627,1147,16,3,12:10:47
5628,1147,12,3,12:10:49
5629,1147,16,3,12:11:05
5630,1147,12,3,12:11:07
5631,1147,16,3,12:11:51
5632,1147,12,3,12:11:53
5633,1147,16,3,12:12:48
5634,1147,12,3,12:12:50
5635,1263,11,3,12:13:34
5636,1263,11,3,12:13:34
5637,1264,11,3,12:17:44
5638,1264,11,3,12:17:44
5639,1265,11,3,12:37:07
5640,1265,11,3,12:37:07
5641,1262,16,3,12:38:50
5642,1262,16,3,12:39:16
5643,1262,16,3,12:41:12
5644,1266,11,3,12:41:53
5645,1266,11,3,12:41:53
5646,1262,16,3,12:42:20
5647,1262,16,3,12:43:42
5648,1262,16,3,12:44:30
5649,1265,12,3,12:50:46
5650,1265,12,3,12:51:03
5651,1266,16,3,12:51:18
5652,1265,12,3,12:51:24
5653,1266,16,3,12:51:40
5654,1266,16,3,12:51:54
5655,1266,16,3,12:52:22
5656,1266,16,3,12:52:34
5657,1266,16,3,12:52:48
5658,1266,16,3,12:53:00
5659,1266,16,3,12:53:05
5660,1266,16,3,12:53:34
5661,1266,16,3,12:53:44
5662,1265,12,3,12:54:05
5663,1266,16,3,12:54:11
5664,1266,16,3,12:54:27
5665,1266,16,3,12:56:33
5666,1266,16,3,12:56:50
5667,1266,16,3,12:58:14
5668,1266,16,3,12:58:28
5669,1266,16,3,12:58:40
5670,1266,16,3,12:58:48
5671,1266,16,3,12:59:01
5672,1265,12,3,12:59:03
5673,1266,16,3,12:59:11
5674,1265,12,3,12:59:24
5675,1266,16,3,12:59:29
5676,1266,16,3,12:59:44
5677,1266,16,3,12:59:55
5678,1266,16,3,13:00:06
5679,1266,16,3,13:00:15
5680,1266,16,3,13:00:25
5681,1266,16,3,13:00:46
5682,1266,16,3,13:00:56
5683,1266,16,3,13:01:05
5684,1266,16,3,13:01:35
5685,1266,16,3,13:01:44
5686,1266,16,3,13:01:57
5687,1265,12,3,13:02:07
5688,1266,16,3,13:02:16
5689,1266,16,3,13:02:32
5690,1266,16,3,13:02:44
5691,1266,11,3,13:03:11
5692,1266,16,3,13:03:27
5693,1266,16,3,13:03:34
5694,1265,12,3,13:03:37
5695,1266,16,3,13:03:41
5696,1266,16,3,13:03:55
5697,1266,16,3,13:04:03
5698,1266,16,3,13:04:14
5699,1265,12,3,13:04:19
5700,1267,11,3,13:04:21
5701,1267,11,3,13:04:21
5702,1266,16,3,13:04:23
5703,1266,12,3,13:04:40
5704,1266,16,3,13:04:50
5705,1266,12,3,13:04:54
5706,1266,16,3,13:05:04
5707,1266,12,3,13:05:06
5708,1266,12,3,13:05:07
5709,1266,12,3,13:05:14
5710,1266,16,3,13:05:20
5711,1266,16,3,13:05:34
5712,1266,16,3,13:05:42
5713,1266,12,3,13:05:44
5714,1266,16,3,13:05:52
5715,1266,16,3,13:06:04
5716,1266,12,3,13:06:06
5717,1266,12,3,13:06:07
5718,1265,12,3,13:06:08
5719,1265,12,3,13:06:30
5720,1265,12,3,13:06:37
5721,1266,16,3,13:06:45
5722,1265,12,3,13:06:50
5723,1266,16,3,13:06:56
5724,1266,16,3,13:07:03
5725,1266,16,3,13:07:09
5726,1266,12,3,13:07:31
5727,1266,16,3,13:07:39
5728,1266,16,3,13:07:48
5729,1266,12,3,13:07:49
5730,1266,12,3,13:09:11
5731,1266,16,3,13:09:11
5732,1266,12,3,13:09:22
5733,1266,12,3,13:09:33
5734,1266,16,3,13:09:43
5735,1266,12,3,13:09:44
5736,1266,16,3,13:09:53
5737,1266,16,3,13:09:55
5738,1266,16,3,13:09:56
5739,1265,12,3,13:10:09
5740,1266,16,3,13:10:16
5741,1266,12,3,13:10:21
5742,1266,16,3,13:10:21
5743,1266,16,3,13:10:30
5744,1266,12,3,13:10:31
5745,1265,12,3,13:10:41
5746,1266,12,3,13:10:42
5747,1266,16,3,13:10:42
5748,1266,12,3,13:11:09
5749,1266,16,3,13:11:09
5750,1266,16,3,13:11:21
5751,1266,12,3,13:11:22
5752,1266,12,3,13:11:25
5753,1266,12,3,13:11:26
5754,1266,16,3,13:11:51
5755,1266,12,3,13:12:02
5756,1266,16,3,13:12:02
5757,1266,16,3,13:12:20
5758,1266,12,3,13:12:21
5759,1266,12,3,13:12:39
5760,1266,12,3,13:12:41
5761,1266,16,3,13:13:39
5762,1266,12,3,13:13:41
5763,1266,16,3,13:13:52
5764,1266,12,3,13:13:53
5765,1266,12,3,13:13:57
5766,1268,11,3,13:14:07
5767,1268,11,3,13:14:07
5768,1266,16,3,13:14:12
5769,1265,12,3,13:14:41
5770,1266,16,3,13:14:54
5771,1266,16,3,13:15:09
5772,1266,16,3,13:15:20
5773,1266,12,3,13:15:29
5774,1266,16,3,13:15:35
5775,1266,16,3,13:15:56
5776,1266,12,3,13:15:58
5777,1266,16,3,13:16:17
5778,1266,12,3,13:16:20
5779,1266,12,3,13:16:25
5780,1266,16,3,13:16:39
5781,1266,12,3,13:16:49
5782,1266,16,3,13:17:08
5783,1266,12,3,13:17:09
5784,1266,16,3,13:17:26
5785,1266,16,3,13:17:30
5786,1266,12,3,13:17:50
5787,1266,12,3,13:17:54
5788,1266,12,3,13:17:57
5789,1266,12,3,13:18:01
5790,1266,12,3,13:18:04
5791,1266,16,3,13:18:04
5792,1266,12,3,13:18:14
5793,1266,16,3,13:18:16
5794,1266,12,3,13:18:18
5795,1266,12,3,13:18:21
5796,1266,16,3,13:18:34
5797,1266,12,3,13:18:47
5798,1266,12,3,13:18:52
5799,1266,16,3,13:18:55
5800,1266,16,3,13:19:51
5801,1266,16,3,13:19:57
5802,1266,16,3,13:20:00
5803,1266,16,3,13:20:04
5804,1266,12,3,13:20:47
5805,1266,16,3,13:20:50
5806,1266,12,3,13:20:52
5807,1266,16,3,13:20:53
5808,1266,12,3,13:21:02
5809,1266,12,3,13:21:06
5810,1266,12,3,13:21:08
5811,1266,12,3,13:21:10
5812,1266,12,3,13:21:12
5813,1266,12,3,13:21:19
5814,1266,12,3,13:21:22
5815,1266,16,3,13:21:26
5816,1266,12,3,13:21:33
5817,1266,12,3,13:21:40
5818,1266,16,3,13:21:43
5819,1266,12,3,13:21:44
5820,1266,12,3,13:21:47
5821,1266,12,3,13:21:49
5822,1266,12,3,13:21:52
5823,1266,12,3,13:22:04
5824,1266,12,3,13:23:00
5825,1266,16,3,13:23:04
5826,1266,12,3,13:23:20
5827,1266,16,3,13:23:21
5828,1266,12,3,13:23:22
5829,1266,12,3,13:23:33
5830,1266,16,3,13:23:38
5831,1266,12,3,13:23:39
5832,1268,16,3,13:23:52
5833,1268,16,3,13:23:56
5834,1266,16,3,13:23:57
5835,1266,12,3,13:23:57
5836,1266,12,3,13:24:12
5837,1268,16,3,13:24:19
5838,1266,12,3,13:24:25
5839,1266,12,3,13:24:28
5840,1266,12,3,13:24:30
5841,1266,12,3,13:24:33
5842,1266,16,3,13:24:33
5843,1266,12,3,13:24:35
5844,1268,16,3,13:24:39
5845,1266,12,3,13:24:39
5846,1266,12,3,13:24:44
5847,1266,16,3,13:24:44
5848,1266,12,3,13:24:48
5849,1266,12,3,13:24:50
5850,1266,12,3,13:24:53
5851,1266,12,3,13:24:56
5852,1268,12,3,13:24:58
5853,1266,12,3,13:24:59
5854,1266,16,3,13:25:05
5855,1266,12,3,13:25:05
5856,1268,16,3,13:25:06
5857,1266,12,3,13:25:08
5858,1266,16,3,13:25:13
5859,1266,12,3,13:25:16
5860,1266,12,3,13:25:20
5861,1268,16,3,13:25:20
5862,1266,12,3,13:25:22
5863,1266,12,3,13:25:23
5864,1266,16,3,13:25:26
5865,1266,12,3,13:25:35
5866,1268,16,3,13:25:44
5867,1266,16,3,13:25:54
5868,1266,16,3,13:26:03
5869,1266,12,3,13:26:04
5870,1266,12,3,13:26:25
5871,1266,16,3,13:26:27
5872,1266,12,3,13:26:28
5873,1268,16,3,13:26:29
5874,1266,12,3,13:26:48
5875,1266,16,3,13:26:51
5876,1266,12,3,13:26:53
5877,1268,16,3,13:27:03
5878,1266,16,3,13:27:11
5879,1268,16,3,13:27:11
5880,1268,16,3,13:27:23
5881,1266,16,3,13:27:26
5882,1266,16,3,13:27:35
5883,1268,16,3,13:27:40
5884,1266,16,3,13:27:48
5885,1268,16,3,13:27:52
5886,1268,16,3,13:28:05
5887,1266,16,3,13:28:06
5888,1266,16,3,13:28:09
5889,1268,12,3,13:28:14
5890,1268,16,3,13:28:14
5891,1266,16,3,13:28:14
5892,1266,16,3,13:28:29
5893,1266,16,3,13:28:37
5894,1266,16,3,13:28:49
5895,1266,16,3,13:29:02
5896,1268,16,3,13:29:04
5897,1268,16,3,13:29:06
5898,1266,12,3,13:29:09
5899,1266,12,3,13:29:12
5900,1268,16,3,13:29:12
5901,1266,16,3,13:29:16
5902,1266,12,3,13:29:20
5903,1268,16,3,13:29:20
5904,1266,12,3,13:29:25
5905,1266,16,3,13:29:30
5906,1266,12,3,13:29:32
5907,1268,16,3,13:29:33
5908,1268,12,3,13:29:34
5909,1268,16,3,13:29:45
5910,1266,16,3,13:29:54
5911,1268,16,3,13:29:58
5912,1266,16,3,13:30:02
5913,1268,16,3,13:30:13
5914,1266,16,3,13:30:17
5915,1268,16,3,13:30:18
5916,1268,16,3,13:30:21
5917,1266,12,3,13:30:27
5918,1266,16,3,13:30:33
5919,1266,12,3,13:30:52
5920,1266,16,3,13:30:52
5921,1266,16,3,13:31:51
5922,1266,16,3,13:31:58
5923,1266,16,3,13:32:12
5924,1266,12,3,13:32:14
5925,1270,11,3,13:32:32
5926,1270,11,3,13:32:32
5927,1266,16,3,13:32:34
5928,1266,16,3,13:32:44
5929,1266,16,3,13:32:53
5930,1266,12,3,13:32:55
5931,1266,12,3,13:33:08
5932,1266,12,3,13:33:13
5933,1266,16,3,13:33:22
5934,1266,12,3,13:33:24
5935,1268,16,3,13:34:29
5936,1266,16,3,13:34:35
5937,1266,12,3,13:34:36
5938,1268,16,3,13:34:39
5939,1266,16,3,13:34:49
5940,1266,12,3,13:34:51
5941,1268,16,3,13:35:04
5942,1266,12,3,13:35:05
5943,1268,16,3,13:35:14
5944,1266,12,3,13:35:21
5945,1266,16,3,13:35:21
5946,1270,16,3,13:35:22
5947,1266,12,3,13:35:31
5948,1266,16,3,13:35:34
5949,1266,12,3,13:35:44
5950,1270,16,3,13:35:59
5951,1266,16,3,13:36:03
5952,1266,12,3,13:36:11
5953,1268,16,3,13:36:44
5954,1268,16,3,13:36:47
5955,1268,16,3,13:36:57
5956,1266,12,3,13:37:05
5957,1268,16,3,13:37:07
5958,1266,16,3,13:37:09
5959,1266,12,3,13:37:12
5960,1266,16,3,13:37:19
5961,1266,12,3,13:37:20
5962,1268,16,3,13:37:22
5963,1266,16,3,13:37:29
5964,1266,12,3,13:37:30
5965,1266,16,3,13:37:38
5966,1266,12,3,13:37:39
5967,1268,16,3,13:37:39
5968,1268,16,3,13:37:53
5969,1266,16,3,13:38:15
5970,1266,12,3,13:38:16
5971,1266,12,3,13:38:57
5972,1266,16,3,13:39:33
5973,1266,12,3,13:39:33
5974,1266,12,3,13:39:39
5975,1266,16,3,13:39:56
5976,1266,12,3,13:39:59
5977,1266,12,3,13:40:02
5978,1266,12,3,13:40:05
5979,1266,12,3,13:40:08
5980,1266,16,3,13:40:10
5981,1266,12,3,13:40:12
5982,1266,12,3,13:40:13
5983,1266,12,3,13:40:18
5984,1266,12,3,13:40:27
5985,1266,12,3,13:40:36
5986,1266,16,3,13:40:36
5987,1266,12,3,13:40:42
5988,1266,12,3,13:40:45
5989,1266,12,3,13:40:50
5990,1266,12,3,13:40:54
5991,1266,16,3,13:40:55
5992,1266,12,3,13:41:02
5993,1266,12,3,13:41:04
5994,1266,12,3,13:41:15
5995,1266,16,3,13:41:17
5996,1266,12,3,13:41:18
5997,1266,12,3,13:41:22
5998,1266,16,3,13:41:34
5999,1266,16,3,13:41:42
6000,1266,16,3,13:41:50
6001,1266,16,3,13:41:57
6002,1266,16,3,13:42:17
6003,1266,16,3,13:42:26
6004,1266,16,3,13:42:43
6005,1266,16,3,13:42:55
6006,1270,16,3,13:47:12
6007,1270,16,3,13:47:24
6008,1270,16,3,13:48:07
6009,1270,16,3,13:48:25
6010,1266,16,3,13:48:30
6011,1266,16,3,13:48:32
6012,1266,12,3,13:48:35
6013,1266,12,3,13:48:39
6014,1270,16,3,13:48:45
6015,1266,16,3,13:48:45
6016,1266,12,3,13:48:48
6017,1266,16,3,13:49:01
6018,1266,12,3,13:49:05
6019,1270,16,3,13:49:16
6020,1266,16,3,13:49:21
6021,274,16,3,13:49:47
6022,274,12,3,13:49:54
6023,274,16,3,13:50:07
6024,1270,12,3,13:50:12
6025,1270,12,3,13:50:13
6026,1270,16,3,13:50:49
6027,1270,16,3,13:51:17
6028,1270,16,3,13:52:18
6029,1270,12,3,13:52:24
6030,1270,16,3,13:52:34
6031,1271,11,3,13:52:49
6032,1271,11,3,13:52:49
6033,1270,16,3,13:52:49
6034,1270,12,3,13:53:11
6035,1270,16,3,13:53:36
6036,1270,16,3,13:54:05
6037,1270,12,3,13:54:11
6038,1271,16,3,13:57:26
6039,1271,16,3,13:57:47
6040,1272,11,3,13:58:04
6041,1272,11,3,13:58:04
6042,1271,16,3,13:58:28
6043,1271,16,3,13:58:44
6044,1271,16,3,13:59:44
6045,1271,16,3,14:00:06
6046,1271,16,3,14:00:22
6047,1274,11,3,14:00:38
6048,1274,11,3,14:00:38
6049,1271,16,3,14:01:20
6050,1271,16,3,14:01:24
6051,1271,16,3,14:01:50
6052,1271,16,3,14:02:20
6053,1271,16,3,14:02:43
6054,1271,16,3,14:03:08
6055,1271,16,3,14:03:36
6056,1275,11,3,14:03:41
6057,1275,11,3,14:03:41
6058,1271,16,3,14:04:10
6059,1270,16,3,14:06:31
6060,1270,12,3,14:20:57
6061,1270,16,3,14:21:05
6062,1270,12,3,14:21:11
6063,1270,12,3,14:21:14
6064,1270,12,3,14:21:20
6065,1270,16,3,14:21:29
6066,1061,16,3,14:21:49
6067,1061,16,3,14:21:57
6068,1268,16,3,14:22:13
6069,1061,16,3,14:22:19
6070,1268,16,3,14:22:29
6071,1061,16,3,14:23:01
6072,1270,16,3,14:23:14
6073,1061,16,3,14:23:18
6074,1268,16,3,14:23:23
6075,1270,16,3,14:23:52
6076,1270,16,3,14:24:56
6077,1270,12,3,14:25:04
6078,1270,11,3,14:25:29
6079,1270,12,3,14:25:36
6080,1270,16,3,14:25:39
6081,1270,16,3,14:25:48
6082,1270,16,3,14:26:14
6083,1270,16,3,14:26:26
6084,1270,16,3,14:26:40
6085,1270,16,3,14:26:53
6086,1270,16,3,14:27:09
6087,1270,16,3,14:27:18
6088,1270,16,3,14:27:25
6089,1270,12,3,14:27:28
6090,1270,12,3,14:27:30
6091,1270,16,3,14:27:35
6092,1270,16,3,14:27:40
6093,1270,16,3,14:27:48
6094,1270,16,3,14:28:57
6095,1270,12,3,14:29:22
6096,1270,16,3,14:29:36
6097,1270,16,3,14:29:44
6098,1270,16,3,14:29:48
6099,1270,16,3,14:30:31
6100,1147,16,3,14:34:20
6101,1147,16,3,14:34:23
6102,1147,16,3,14:34:28
6103,1147,16,3,14:34:43
6104,1147,16,3,14:35:09
6105,1147,16,3,14:38:41
6106,1147,16,3,14:38:58
6107,1147,16,3,14:40:47
6108,1147,16,3,14:41:28
6109,1147,16,3,14:41:47
6110,1147,16,3,14:42:56
6111,1147,16,3,14:43:13
6112,1147,16,3,14:43:29
6113,1147,16,3,14:43:45
6114,1147,16,3,14:43:51
6115,1147,16,3,14:44:07
6116,1147,16,3,14:44:40
6117,1147,16,3,14:47:42
6118,1147,16,3,14:47:53
6119,1147,16,3,14:48:06
6120,1147,16,3,14:48:46
6121,1147,16,3,14:48:54
6122,1147,16,3,14:49:04
6123,1276,11,3,14:50:29
6124,1276,11,3,14:50:29
6125,1147,12,3,14:55:08
6126,1147,16,3,15:18:57
6127,1147,16,3,15:19:09
6128,1147,16,3,15:19:29
6129,1271,16,3,15:22:00
6130,1271,16,3,15:22:38
6131,1271,16,3,15:23:07
6132,1271,16,3,15:23:37
6133,1271,16,3,15:24:05
6134,1271,16,3,15:24:20
6135,1271,16,3,15:25:26
6136,1271,16,3,15:25:50
6137,1271,16,3,15:26:27
6138,1271,16,3,15:26:46
6139,1271,16,3,15:26:59
6140,1271,16,3,15:27:16
6141,1271,16,3,15:27:25
6142,1277,11,3,15:27:37
6143,1277,11,3,15:27:38
6144,1271,16,3,15:28:01
6145,1271,16,3,15:28:12
6146,1277,11,3,15:28:13
6147,1277,12,3,15:28:15
6148,1271,16,3,15:28:33
6149,1271,16,3,15:29:06
6150,1277,16,3,15:29:08
6151,1271,16,3,15:29:17
6152,1277,12,3,15:29:19
6153,1277,12,3,15:29:28
6154,1277,16,3,15:29:41
6155,1277,16,3,15:29:57
6156,1271,16,3,15:31:51
6157,1115,16,3,15:34:34
6158,1278,11,3,15:35:17
6159,1278,11,3,15:35:17
6160,1115,16,3,15:35:32
6161,1115,16,3,15:35:39
6162,1115,12,3,15:35:49
6163,1115,16,3,15:36:10
6164,1278,16,3,15:36:58
6165,1278,12,3,15:36:59
6166,1279,11,3,15:37:15
6167,1279,11,3,15:37:15
6168,1115,16,3,15:37:30
6169,271,16,3,15:37:41
6170,1115,16,3,15:38:03
6171,271,16,3,15:38:10
6172,271,16,3,15:38:29
6173,1278,12,3,15:38:39
6174,271,16,3,15:38:45
6175,271,16,3,15:39:10
6176,271,16,3,15:39:22
6177,271,16,3,15:39:36
6178,1115,16,3,15:39:52
6179,1115,16,3,15:40:19
6180,271,16,3,15:41:12
6181,271,16,3,15:41:14
6182,1115,16,3,15:41:59
6183,1115,16,3,15:42:21
6184,1115,16,3,15:42:36
6185,1115,16,3,15:42:56
6186,1115,12,3,15:43:03
6187,1278,16,3,15:43:14
6188,271,16,3,15:43:25
6189,1115,12,3,15:43:29
6190,1115,12,3,15:43:34
6191,271,16,3,15:43:35
6192,1115,16,3,15:43:37
6193,1115,12,3,15:43:39
6194,1278,16,3,15:43:40
6195,271,16,3,15:43:41
6196,1115,12,3,15:43:44
6197,1115,16,3,15:43:51
6198,1278,16,3,15:43:56
6199,1278,16,3,15:44:04
6200,1278,16,3,15:44:19
6201,1115,16,3,15:44:50
6202,1115,16,3,15:44:52
6203,1115,16,3,15:45:08
6204,1278,16,3,15:46:06
6205,1115,16,3,15:46:52
6206,1115,12,3,15:46:55
6207,1115,12,3,15:47:05
6208,1115,12,3,15:47:20
6209,1278,16,3,15:47:31
6210,1115,12,3,15:47:36
6211,1115,16,3,15:47:48
6212,1278,16,3,15:48:09
6213,1278,16,3,15:48:21
6214,1278,16,3,15:48:56
6215,1278,16,3,15:49:09
6216,1278,16,3,15:49:20
6217,1278,16,3,15:49:34
6218,1115,16,3,15:49:37
6219,1115,16,3,15:49:40
6220,1278,16,3,15:49:48
6221,1115,16,3,15:49:54
6222,1115,16,3,15:49:57
6223,1278,16,3,15:50:06
6224,1278,16,3,15:50:25
6225,1115,16,3,15:50:28
6226,1115,12,3,15:50:43
6227,1115,16,3,15:51:04
6228,1115,12,3,15:51:30
6229,1115,16,3,15:51:48
6230,1115,12,3,15:52:01
6231,1115,12,3,15:52:07
6232,1115,12,3,15:52:30
6233,1115,16,3,15:52:38
6234,1115,12,3,15:52:44
6235,1115,12,3,15:53:01
6236,1115,16,3,15:53:50
6237,1115,12,3,15:53:51
6238,1115,12,3,15:54:25
6239,1115,16,3,15:54:53
6240,1115,12,3,15:54:55
6241,1115,12,3,15:55:04
6242,1115,12,3,15:55:26
6243,1115,12,3,15:55:37
6244,1115,12,3,15:56:12
6245,1115,16,3,15:56:21
6246,1115,12,3,15:56:51
6247,1115,12,3,15:57:06
6248,1115,16,3,15:57:18
6249,1115,12,3,15:58:06
6250,1115,16,3,15:58:18
6251,1115,16,3,15:59:05
6252,1115,12,3,15:59:33
6253,1115,16,3,15:59:37
6254,1115,16,3,16:00:14
6255,1115,12,3,16:00:15
6256,1115,12,3,16:00:27
6257,1278,16,3,16:00:49
6258,1278,16,3,16:01:02
6259,1115,16,3,16:01:26
6260,1115,16,3,16:02:07
6261,1115,12,3,16:02:09
6262,1115,12,3,16:02:17
6263,1115,16,3,16:02:36
6264,1115,16,3,16:02:41
6265,1115,12,3,16:02:43
6266,1115,12,3,16:02:51
6267,1115,12,3,16:02:56
6268,1115,16,3,16:04:00
6269,1115,16,3,16:04:36
6270,1115,12,3,16:04:37
6271,1115,12,3,16:05:09
6272,1115,16,3,16:05:46
6273,1115,12,3,16:05:48
6274,1155,16,3,16:06:09
6275,1155,16,3,16:06:37
6276,1155,16,3,16:06:46
6277,1115,12,3,16:06:50
6278,1115,16,3,16:06:55
6279,1115,12,3,16:06:57
6280,1155,16,3,16:07:06
6281,1155,16,3,16:07:56
6282,1115,12,3,16:08:14
6283,1155,16,3,16:08:15
6284,1115,12,3,16:08:16
6285,1155,16,3,16:08:43
6286,1115,16,3,16:08:46
6287,1115,12,3,16:08:47
6288,1115,12,3,16:08:55
6289,1115,12,3,16:09:12
6290,1115,16,3,16:09:49
6291,1115,12,3,16:09:56
6292,1268,16,3,16:12:34
6293,1268,16,3,16:12:37
6294,1280,11,3,16:14:29
6295,1280,11,3,16:14:29
6296,1268,16,3,16:14:52
6297,1268,16,3,16:15:01
6298,1268,16,3,16:15:11
6299,1268,16,3,16:15:17
6300,1268,16,3,16:15:37
6301,1268,16,3,16:15:54
6302,1268,16,3,16:16:14
6303,1268,16,3,16:16:24
6304,1268,16,3,16:16:46
6305,1268,16,3,16:16:48
6306,1268,16,3,16:16:59
6307,1268,16,3,16:17:12
6308,1268,16,3,16:17:27
6309,1268,16,3,16:17:41
6310,1268,16,3,16:17:52
6311,1268,16,3,16:18:02
6312,1281,11,3,16:19:03
6313,1281,11,3,16:19:03
6314,1268,16,3,16:19:17
6315,1268,16,3,16:19:31
6316,1281,16,3,16:19:48
